 Number XWIN YWIN XWORLD YWORLD MAG MAGERROR FLUX FLUXERROR FLUXRADIUS FWHM BACKGROUND RA DEC BMAG GMAG RMAG BmG BmR GmR
529 735 412.072 300.7491 334.44492279 62.452123311 -7.6814 0.5811 1181.873 632.4023 4.362 2.11 367.3677 334.44492280000003 62.452123300000004 9.847525596618652 9.237663269042969 8.527190208435059 0.6098623275756836 1.3203353881835938 0.7104730606079102
530 736 257.903 303.8392 335.72484704 66.755809191 -8.1406 0.3807 1803.977 632.4023 1.57 3.97 375.5617 335.724847 66.7558092 7.2911224365234375 6.766591548919678 6.13847017288208 0.5245308876037598 1.1526522636413574 0.6281213760375977
531 737 260.621 299.991 335.41172379 66.702142302 -9.7863 0.0959 8213.515 725.4152 2.012 2.64 374.8252 335.4117238 66.70214229999999 7.2911224365234375 6.766591548919678 6.13847017288208 0.5245308876037598 1.1526522636413574 0.6281213760375977
532 738 309.3077 303.4198 335.19694211 65.298658042 -7.7708 0.5267 1283.2730000000001 622.3369 1.187 1.49 373.9864 335.1969421 65.29865799999999 8.154312133789062 7.997232437133789 7.763434886932373 0.15707969665527344 0.39087724685668945 0.23379755020141602
533 739 178.5057 302.8333 336.5110099 69.032802393 -8.9377 0.1837 3759.009 635.722 1.278 2.23 379.0783 336.5110099 69.03280240000001 7.203714370727539 7.042250633239746 6.8206634521484375 0.16146373748779297 0.38305091857910156 0.2215871810913086
534 740 171.8093 303.6471 336.65419962 69.213011428 -6.9417 1.1485 597.9916 632.4023 0.807 0.94 377.6284 336.6541996 69.2130114 10.818657875061035 8.928559303283691 7.6538777351379395 1.8900985717773438 3.1647801399230957 1.274681568145752
535 741 244.5515 302.0614 335.63833259 67.143201044 -9.2907 0.2049 5203.491 981.8596 3.284 5.43 376.2968 335.6383326 67.143201 8.237496376037598 7.464894771575928 6.648257732391357 0.7726016044616699 1.5892386436462402 0.8166370391845703
536 742 222.9934 302.0521 335.96712895 67.768482467 -5.8992 3.0001 228.9219 632.4023 0.483 0.94 377.8929 335.9671289 67.76848249999999 10.37325668334961 9.195819854736328 8.165993690490723 1.1774368286132812 2.2072629928588867 1.0298261642456055
537 743 203.0456 302.0675 336.21475279 68.379352623 -3.9233 18.0203 37.09537 615.5352 0.312 1.5 377.8042 336.2147528 68.37935259999999 10.25303840637207 9.413009643554688 8.549765586853027 0.8400287628173828 1.703272819519043 0.8632440567016602
538 744 99.9114 302.1914 337.51599644 71.260782497 -7.0169 1.0717 640.8658 632.4023 0.664 2.34 376.474 337.51599639999995 71.26078249999999 8.620991706848145 7.5415239334106445 6.547484397888184 1.0794677734375 2.073507308959961 0.9940395355224609
539 745 39.9019 303.2024 338.53309979 72.92359347899999 -6.7127 1.4257 484.2479 635.722 0.91 1.46 370.414 338.5330998 72.92359350000001 11.652998924255371 10.925321578979492 10.123929977416992 0.7276773452758789 1.529068946838379 0.8013916015625
540 746 1.9586 302.0893 339.22918537 73.989477776 -6.3174 1.6753 336.4785 519.0649 0.574 0.95 362.7914 339.2291854 73.98947779999999 10.63868236541748 9.875665664672852 9.058378219604492 0.7630167007446289 1.5803041458129883 0.8172874450683594
541 747 327.6107 301.0411 334.86825276 64.78598137600001 -9.081 0.161 4289.34 635.722 1.49 3.0 374.5927 334.8682528 64.7859814 7.484821319580078 7.315481185913086 7.077690124511719 0.1693401336669922 0.4071311950683594 0.2377910614013672
542 748 414.2394 299.001 334.06314741 62.317821521999996 -9.017 0.1707 4043.7909999999997 635.722 1.459 1.76 368.4154 334.0631474 62.317821499999994 7.14595890045166 7.043344020843506 6.916355609893799 0.1026148796081543 0.22960329055786133 0.12698841094970703
543 751 69.3625 317.299 337.66194709 71.811477896 -7.1567 0.9069 728.8903 608.6575 1.94 1.51 372.3232 337.6619471 71.81147790000001 10.06739330291748 9.382428169250488 8.61984634399414 0.6849651336669922 1.4475469589233398 0.7625818252563477
544 752 241.8633 306.3184 336.12362671 67.17746065899999 -8.3543 0.3127 2196.394 632.4023 2.971 0.95 376.7221 336.1236267 67.17746070000001 8.237496376037598 7.464894771575928 6.648257732391357 0.7726016044616699 1.5892386436462402 0.8166370391845703
545 753 274.9845 299.22 335.22321238 66.296971649 -6.9 1.1935 575.4218 632.4023 0.7040000000000001 0.96 373.8724 335.22321239999997 66.2969716 8.84148120880127 7.669722080230713 6.637075901031494 1.1717591285705566 2.2044053077697754 1.0326461791992188
546 754 119.244 292.9573 336.44616442 70.757847458 -11.282 0.0319 32569.98 955.7879 1.8419999999999999 1.8 379.0046 336.4461644 70.7578475 5.7511091232299805 5.069785118103027 4.396690845489502 0.6813240051269531 1.3544182777404785 0.6730942726135254
547 755 331.9875 297.7443 334.64880222 64.62941423 -7.5867 0.624 1083.154 622.3369 1.818 1.5 374.0499 334.6488022 64.6294142 9.06540298461914 8.863256454467773 8.56474494934082 0.2021465301513672 0.5006580352783203 0.2985115051269531
548 756 330.4339 297.5558 334.62600426 64.70182746100001 -8.6159 0.2483 2794.9040000000005 639.0245 3.0780000000000003 2.93 374.0825 334.62600430000003 64.70182750000001 7.484821319580078 7.315481185913086 7.077690124511719 0.1693401336669922 0.4071311950683594 0.2377910614013672
549 757 98.9801 298.5258 337.19527534 71.288638527 -6.6484 1.4808 456.403 622.3369 0.8590000000000001 1.49 376.4666 337.1952753 71.2886385 8.620991706848145 7.5415239334106445 6.547484397888184 1.0794677734375 2.073507308959961 0.9940395355224609
550 759 352.791 297.7491 334.41218391 64.081994107 -6.0862 2.5386 271.9537 635.722 0.624 3.26 373.2805 334.41218389999995 64.0819941 9.000174522399902 8.50345516204834 7.894093036651611 0.4967193603515625 1.106081485748291 0.6093621253967285
551 760 118.043 297.5008 336.85640821 70.785070028 -9.4269 0.1492 5898.573 810.3898 3.1639999999999997 6.21 379.1672 336.8564082 70.78506999999999 5.7511091232299805 5.069785118103027 4.396690845489502 0.6813240051269531 1.3544182777404785 0.6730942726135254
552 761 157.0096 297.1411 336.35048813 69.679931094 -7.2019 0.8699 759.9031 608.6575 1.2819999999999998 1.5 378.4489 336.3504881 69.6799311 9.147006034851074 9.017969131469727 8.814271926879883 0.12903690338134766 0.3327341079711914 0.20369720458984375
553 762 149.267 297.0439 336.42160306 69.880438419 -6.9602 1.1112 608.2197 622.3369 0.5920000000000001 0.91 378.7896 336.4216031 69.8804384 8.216201782226562 7.667126178741455 7.014601707458496 0.5490756034851074 1.2016000747680664 0.652524471282959
554 763 435.9353 294.774 333.64815854 61.708456385 -9.0482 0.1953 4161.675 748.2685 1.9580000000000002 5.87 367.404 333.6481585 61.7084564 8.283252716064453 8.073184967041016 7.749366760253906 0.2100677490234375 0.5338859558105469 0.3238182067871094
555 764 414.852 294.5935 333.78390227 62.320098056000006 -7.9947 0.4332 1577.1889999999999 629.0651 1.804 1.78 369.3344 333.7839023 62.3200981 7.14595890045166 7.043344020843506 6.916355609893799 0.1026148796081543 0.22960329055786133 0.12698841094970703
556 765 365.9469 294.0774 334.1056798 63.718000128 -7.7541 0.5463 1263.67 635.722 0.647 1.66 372.2128 334.1056798 63.718000100000005 7.514275074005127 6.927535057067871 6.256218910217285 0.5867400169372559 1.2580561637878418 0.6713161468505859
557 766 331.2825 293.2138 334.33037002 64.717023949 -8.9322 0.1836 3739.9040000000005 632.4023 2.6839999999999997 2.27 373.7199 334.33037 64.7170239 8.232571601867676 7.952282905578613 7.5631794929504395 0.2802886962890625 0.6693921089172363 0.38910341262817383
558 767 333.0403 291.8664 334.2117393 64.648878362 -8.6137 0.2462 2789.086 632.4023 2.211 2.75 373.4265 334.21173930000003 64.6488784 8.232571601867676 7.952282905578613 7.5631794929504395 0.2802886962890625 0.6693921089172363 0.38910341262817383
559 768 36.6824 310.8069 339.05305892 72.98887903399999 -7.7515 0.5448 1260.621 632.4023 3.986 0.95 370.0578 339.0530589 72.988879 8.577999114990234 8.31939697265625 7.953276634216309 0.2586021423339844 0.6247224807739258 0.3661203384399414
560 770 45.3266 297.1365 337.92688658 72.812648146 -7.5379 0.6702 1035.495 639.0245 0.945 1.46 370.116 337.92688660000005 72.81264809999999 8.644231796264648 7.7339768409729 6.833727836608887 0.910254955291748 1.8105039596557617 0.9002490043640137
561 771 117.8755 290.9598 336.59549328 70.93581061 -8.7349 0.284 3118.64 815.5681 3.668 4.58 378.001 336.59549330000004 70.9358106 9.909475326538086 9.616567611694336 9.199774742126465 0.29290771484375 0.7097005844116211 0.4167928695678711
562 772 252.1875 296.0601 335.19693618 66.958718124 -8.5174 0.2691 2552.417 632.4023 0.91 1.37 375.3933 335.1969362 66.9587181 7.437468528747559 7.294053077697754 7.0966033935546875 0.1434154510498047 0.3408651351928711 0.1974496841430664
563 773 29.9723 294.2733 337.87184158 73.26736750399999 -8.2884 0.3323 2067.063 632.4023 2.9210000000000003 2.5 366.3206 337.87184160000004 73.2673675 8.727679252624512 8.489052772521973 8.137327194213867 0.23862648010253906 0.5903520584106445 0.35172557830810547
564 774 510.2033 292.0236 333.13594566 59.601446846 -6.4766 1.4913 389.6225 535.0399 0.855 1.5 370.9349 333.1359457 59.6014468 10.524006843566895 10.300086975097656 9.959684371948242 0.22391986846923828 0.5643224716186523 0.34040260314941406
565 776 471.0646 294.0652 333.36574961 60.719527878 -7.311 0.8174 840.2288 632.4023 1.8359999999999999 0.94 370.2946 333.3657496 60.719527899999996 9.856184959411621 9.572803497314453 9.146747589111328 0.28338146209716797 0.709437370300293 0.426055908203125
566 777 214.7361 293.6316 335.37667224 68.03231408100001 -7.6544 0.5957 1152.837 632.4023 1.2990000000000002 2.91 377.7166 335.37667220000003 68.0323141 9.580086708068848 9.590307235717773 9.146306037902832 -0.010220527648925781 0.4337806701660156 0.4440011978149414
567 778 420.0555 306.3039 334.48057016 62.13185609600001 -6.9949 1.0936 628.0166 632.4023 0.743 2.58 366.7571 334.4805702 62.1318561 9.164993286132812 8.831963539123535 8.384237289428711 0.33302974700927734 0.7807559967041016 0.4477262496948242
568 779 67.7756 291.0488 336.96773883 72.222705475 -6.9387 1.1457 596.3011 629.0651 0.855 4.88 372.4565 336.9677388 72.2227055 8.837682723999023 7.888197422027588 6.967349529266357 0.9494853019714355 1.870333194732666 0.9208478927612305
569 780 389.0961 304.6881 334.67614844 63.052083463 -7.8215 0.5135 1344.592 635.722 1.745 3.68 370.3076 334.6761484 63.052083499999995 10.09013557434082 9.266067504882812 8.407716751098633 0.8240680694580078 1.6824188232421875 0.8583507537841797
570 781 2.9637 291.1848 338.08316271 74.031306304 -9.2489 0.1202 5006.947 554.3615 1.2830000000000001 1.62 364.3488 338.0831627 74.0313063 7.24193000793457 6.435816764831543 5.599702835083008 0.8061132431030273 1.6422271728515625 0.8361139297485352
571 782 489.2681 291.5096 333.16731241 60.240979778 -8.162 0.3772 1839.9170000000001 639.0245 2.6910000000000003 0.92 368.4082 333.16731239999996 60.2409798 9.002091407775879 9.270294189453125 8.358197212219238 -0.2682027816772461 0.6438941955566406 0.9120969772338867
572 783 211.4838 296.0607 335.60501239 68.123840516 -7.0404 1.0487 654.871 632.4023 1.2209999999999999 0.95 377.6424 335.60501239999996 68.1238405 9.580086708068848 9.590307235717773 9.146306037902832 -0.010220527648925781 0.4337806701660156 0.4440011978149414
573 784 6.0366 299.1325 338.79602738 73.879207562 -7.3183 0.8119 845.8832 632.4023 1.419 2.53 363.7043 338.79602739999996 73.87920759999999 10.273229598999023 10.018157005310059 9.645913124084473 0.25507259368896484 0.6273164749145508 0.37224388122558594
574 785 510.3851 289.8061 332.92267049 59.598802416999995 -8.2898 0.2787 2069.683 531.0911 1.706 3.79 370.8416 332.9226705 59.5988024 7.565672397613525 6.974375247955322 6.296027660369873 0.5912971496582031 1.2696447372436523 0.6783475875854492
575 786 505.8581 289.6532 332.95356537 59.740145638 -9.4473 0.1149 6010.7519999999995 635.722 1.568 1.69 370.3409 332.95356539999995 59.7401456 7.565672397613525 6.974375247955322 6.296027660369873 0.5912971496582031 1.2696447372436523 0.6783475875854492
576 787 503.8538 293.186 333.02770517 59.86309695600001 -7.3995 0.7414 911.5864 622.3369 2.024 1.51 369.8517 333.02770519999996 59.863096999999996 7.565672397613525 6.974375247955322 6.296027660369873 0.5912971496582031 1.2696447372436523 0.6783475875854492
577 788 493.2052 289.4148 333.01230544 60.091988466000004 -9.0869 0.1567 4312.826 622.3369 1.5730000000000002 3.42 369.0392 333.01230539999995 60.0919885 8.081974029541016 7.115659236907959 6.179898738861084 0.9663147926330566 1.9020752906799316 0.935760498046875
578 789 469.9751 287.0611 332.99706989 60.763114801 -11.0356 0.0373 25955.8 891.9953 1.459 1.26 367.2495 332.99706989999993 60.76311479999999 5.636203765869141 4.981228351593018 4.333358287811279 0.654975414276123 1.3028454780578613 0.6478700637817383
579 790 449.0626 290.2938 333.32688508 61.369416093000005 -6.9792 1.0919 619.0013 622.3369 1.044 1.5 368.9543 333.3268851 61.369416099999995 10.81408977508545 9.360087394714355 8.21249771118164 1.4540023803710938 2.6015920639038086 1.1475896835327148
580 791 441.9006 290.2113 333.36129251 61.554057463 -6.4637 1.7838 385.0126 632.4023 0.675 0.94 369.319 333.3612925 61.55405749999999 10.81408977508545 9.360087394714355 8.21249771118164 1.4540023803710938 2.6015920639038086 1.1475896835327148
581 793 34.117 296.328 338.03022781 73.12505039199999 -7.9498 0.4562 1513.281 635.722 2.299 1.48 366.5854 338.0302278 73.1250504 8.727679252624512 8.489052772521973 8.137327194213867 0.23862648010253906 0.5903520584106445 0.35172557830810547
582 795 255.4852 289.2443 334.68499389 66.905987617 -7.4593 0.713 963.2145 632.4023 1.78 0.94 375.985 334.6849939 66.9059876 11.398734092712402 8.581475257873535 7.170089244842529 2.817258834838867 4.228644847869873 1.4113860130310059
583 797 375.9704 277.9591 332.99240528 63.483102538000004 -8.894 0.1902 3610.7290000000003 632.4023 1.8980000000000001 3.45 374.7516 332.99240530000003 63.4831025 7.959636688232422 7.4035844802856445 6.744088649749756 0.5560522079467773 1.215548038482666 0.6594958305358887
584 798 386.0237 285.9722 333.44811757 63.163175077 -10.1748 0.0649 11746.44 701.8181 1.814 1.17 372.3992 333.44811760000005 63.163175100000004 6.0764617919921875 6.098598957061768 6.16400146484375 -0.022137165069580078 -0.0875396728515625 -0.06540250778198242
585 799 382.2579 279.9089 333.09450078 63.289758504 -11.6073 0.0355 43946.11 1436.249 2.827 1.68 373.4575 333.0945008 63.2897585 6.049352645874023 4.710634708404541 3.700713634490967 1.3387179374694824 2.3486390113830566 1.0099210739135742
586 800 282.4318 287.117 334.29313298 66.12082564100001 -8.6961 0.2294 3009.1940000000004 635.722 1.151 2.96 374.2949 334.293133 66.1208256 7.126378059387207 7.0281877517700195 6.902077674865723 0.0981903076171875 0.22430038452148438 0.12611007690429688
587 801 110.1574 287.4829 336.10889982 71.040998145 -9.4248 0.1446 5887.403 783.9856 2.313 4.92 377.9879 336.1088998 71.0409981 7.494640827178955 7.39409875869751 7.266995906829834 0.10054206848144531 0.2276449203491211 0.12710285186767578
588 802 470.6485 287.8839 333.19259367 60.572315671000005 -7.731 0.5552 1237.08 632.4023 3.929 0.96 367.20099999999996 333.1925937 60.5723157 9.317059516906738 9.194210052490234 9.008708000183105 0.1228494644165039 0.3083515167236328 0.1855020523071289
589 804 202.7256 284.3969 335.06020907 68.471729089 -8.0148 0.4207 1606.588 622.3369 3.497 1.49 378.1649 335.0602091 68.47172909999999 7.729544162750244 7.143852233886719 6.464914321899414 0.5856919288635254 1.26462984085083 0.6789379119873047
590 806 430.3484 285.678 333.19509877 61.894326465 -7.3712 0.761 888.1108 622.3369 2.1719999999999997 1.5 369.1215 333.1950988 61.8943265 10.836094856262207 10.13369083404541 9.355297088623047 0.7024040222167969 1.4807977676391602 0.7783937454223633
591 807 263.5926 286.493 334.43834675 66.671317914 -7.2499 0.8647 794.2811 632.4023 1.739 0.96 376.2036 334.43834669999995 66.6713179 10.524410247802734 10.20898151397705 9.768692970275879 0.3154287338256836 0.7557172775268555 0.4402885437011719
592 808 238.433 288.9706 334.8335978 67.347678116 -7.9119 0.4625 1461.372 622.3369 2.195 1.5 378.032 334.8335978 67.3476781 9.955537796020508 9.36711597442627 8.673489570617676 0.5884218215942383 1.282048225402832 0.6936264038085938
593 811 381.8996 303.9453 334.65396209 63.238389319 -8.2644 0.4584 2021.912 853.4041 1.131 5.89 371.1113 334.6539621 63.238389299999994 7.830355644226074 7.64856481552124 7.364973068237305 0.18179082870483398 0.46538257598876953 0.28359174728393555
594 812 101.9532 285.4085 336.03522812 71.27185212100001 -7.9727 0.4467 1545.5710000000001 635.722 0.94 2.34 376.403 336.03522810000004 71.27185209999999 7.655501842498779 7.548856258392334 7.407873153686523 0.10664558410644531 0.24762868881225586 0.14098310470581055
595 814 407.0631 285.5767 333.28438828 62.571290903999994 -8.043 0.4187 1648.918 635.722 1.258 2.37 371.7543 333.2843883 62.5712909 8.599777221679688 8.573881149291992 8.553637504577637 0.025896072387695312 0.04613971710205078 0.02024364471435547
596 816 95.219 285.1931 336.08882482 71.46454826 -7.1125 0.9814 699.8318 632.4023 1.021 2.53 374.5983 336.0888248 71.4645483 9.3810396194458 9.115401268005371 8.733759880065918 0.2656383514404297 0.6472797393798828 0.3816413879394531
597 817 466.5441 284.6524 332.87995023 60.902150539 -7.408 0.7357 918.7186 622.3369 1.486 1.49 369.9391 332.8799502 60.9021505 11.33712100982666 10.327729225158691 9.362390518188477 1.0093917846679688 1.9747304916381836 0.9653387069702148
598 818 261.3524 285.0796 334.31222611 66.73928007 -7.4564 0.7149 960.6331 632.4023 2.055 0.94 376.2707 334.31222610000003 66.7392801 10.524410247802734 10.20898151397705 9.768692970275879 0.3154287338256836 0.7557172775268555 0.4402885437011719
599 819 202.6108 283.3421 334.72061289 68.424131864 -8.981 0.1746 3911.945 629.0651 1.6640000000000001 2.65 378.3881 334.7206129 68.4241319 7.729544162750244 7.143852233886719 6.464914321899414 0.5856919288635254 1.26462984085083 0.6789379119873047
